https://en.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Lac d'Émosson&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20140802164150|619567016	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=حلب&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20100629061213|3468225	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=حلب&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20100629061213|3468225	error_0
https://azb.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=آلیکانته&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20170530061127|155457	error_0
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Altikon&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090818045648|63498845	ETH-BIB-Altikon v. S. W. aus 400 m-Inlandflüge-LBS MH01-004003.tif	Altikon	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Altstätten&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20060518111520|16819191	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=زاینده‌رود&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20081126123755|1652809	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=دجله&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20080916142423|1468026	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=دجله&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20080916142423|1468026	error_0
https://ar.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=مستخدم:ElWaliElAlaoui/ملعب 19&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20171120003320|25640051	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=حلب&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20100629061213|3468225	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=نو جلفا&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20160115042145|16439808	error_0
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Arth SZ&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20080127100011|41695289	ETH-BIB-Arth am Zugersee aus 600 m-Inlandflüge-LBS MH01-001783.tif	Arth SZ	error_2
https://fr.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Wikipédia:RAW/2018-06-01&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20180601013952|149107043	error_0
https://fr.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Fès&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20060407221109|6572145	error_0
https://fr.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Fès&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20060407221109|6572145	error_0
https://fr.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Fès&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20060407221109|6572145	error_0
https://fr.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Fès&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20060407221109|6572145	error_0
https://fr.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Fès&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20060407221109|6572145	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=حلب&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20100629061213|3468225	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=تاریخ تهران&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20100424112317|3215607	error_0
https://fr.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Fès&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20060407221109|6572145	error_0
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Lägern&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20070430184358|31185979	error_0
https://ar.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=تاريخ بغداد&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20071015134938|1062768	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=دجله&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20080916142423|1468026	error_0
https://ar.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=الإسلام في العراق&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20131217183945|12176506	error_0
https://ar.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=الحضرة القادرية&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20160901093422|20981746	error_0
https://ar.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=تاريخ بغداد&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20071015134938|1062768	error_0
https://ar.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=قائمة المعالم المصنفة في العراق&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20170824110242|24233219	error_0
https://ur.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=شیخ عبد القادر جيلانی&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090629033506|197487	error_0
https://fr.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Sagrada Família&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20060406024104|6526326	error_0
https://en.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Sagrada Família&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20050219001256|11624566	error_0
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Schweizerische Rheinhäfen&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20101004221048|79904321	error_0
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Universitätsspital Basel&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20151229073429|149560413	error_0
https://ru.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Чемпионат мира по футболу 1954&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20081031155031|11740240	error_0
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Bauma&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090302171812|57355573	ETH-BIB-Bauma v. S. O. aus 300 m-Inlandflüge-LBS MH01-005386.tif	Bauma	error_2
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=بازار تهران&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20120427061851|6635721	error_0
https://fa.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=بوشهر&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20071115110805|851996	error_0
https://fr.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Béni Abbès&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20080802180618|32115907	error_0
https://en.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=1960–61 European Cup&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20070107022509|99007651	error_0
https://de.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Beromünster&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20050622225217|6584067	error_0
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20080703051902|17198743	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20080703051902|17198743	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
https://it.wikipedia.org/w/api.php?action=query&format=json&prop=revisions&titles=Biasca&prop=revisions&rvprop=timestamp|user|comment|size|content&rvlimit=50&rvdir=newer&rvcontinue=20090716053026|25402061	ETH-BIB-Biasca-LBS H1-015900.tif	Biasca	error_2
