1063	File:ETH-BIB-Aleppo-Persienflug 1924-1925-LBS MH02-02-0026-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AD%D9%84%D8%A8	fa	حلب	article/to_check
1154	File:ETH-BIB-Alexandria-Kilimanjaroflug 1929-30-LBS MH02-07-0467.tif	wikipedia	//de.wikipedia.org/wiki/Alexandria	de	Alexandria	article/to_check
1157	File:ETH-BIB-Alexandrien, Brotverkäufer-Dia 247-05954.tif	wikipedia	//de.wikipedia.org/wiki/Leo_Wehrli	de	Leo Wehrli	article/to_check
1210	File:ETH-BIB-Alicante-Nordafrikaflug 1932-LBS MH02-13-0587.tif	wikipedia	//fr.wikipedia.org/wiki/Alicante	fr	Alicante	article/to_check
1211	File:ETH-BIB-Alicante-Nordafrikaflug 1932-LBS MH02-13-0588.tif	wikipedia	//fr.wikipedia.org/wiki/Alicante	fr	Alicante	article/to_check
1212	File:ETH-BIB-Alicante-Nordafrikaflug 1932-LBS MH02-13-0589.tif	wikipedia	//fr.wikipedia.org/wiki/Alicante	fr	Alicante	article/to_check
1212	File:ETH-BIB-Alicante-Nordafrikaflug 1932-LBS MH02-13-0589.tif	wikipedia	//es.wikipedia.org/wiki/Alicante	es	Alicante	article/to_check
1212	File:ETH-BIB-Alicante-Nordafrikaflug 1932-LBS MH02-13-0589.tif	wikipedia	//azb.wikipedia.org/wiki/%D8%A2%D9%84%DB%8C%DA%A9%D8%A7%D9%86%D8%AA%D9%87	azb	آلیکانته	article/to_check
1213	File:ETH-BIB-Alicante-Nordafrikaflug 1932-LBS MH02-13-0590.tif	wikipedia	//fr.wikipedia.org/wiki/Alicante	fr	Alicante	article/to_check
1214	File:ETH-BIB-Alicante-Nordafrikaflug 1932-LBS MH02-13-0591.tif	wikipedia	//fr.wikipedia.org/wiki/Alicante	fr	Alicante	article/to_check
1217	File:ETH-BIB-Alkhorn mit Ymerhafen und Nordfjord von Süd-Westen aus 600 m Höhe-Spitzbergenflug 1923-LBS MH02-01-0044.tif	wikipedia	//de.wikipedia.org/wiki/Benutzer:ETH-Bibliothek	de	Benutzer:ETH-Bibliothek	user_page
1280	File:ETH-BIB-Alpe-d'Huez, Isere-LBS H1-020653.tif	wikipedia	//da.wikipedia.org/wiki/Alpe_d%27Huez	da	Alpe d'Huez	article/to_check
1324	File:ETH-BIB-Alpnach v. O. aus 250 m-Inlandflüge-LBS MH01-006120.tif	wikipedia	//de.wikipedia.org/wiki/Alpnach	de	Alpnach	article/to_check
1426	File:ETH-BIB-Alten, Kleinandelfingen-LBS H1-025101.tif	wikipedia	//it.wikipedia.org/wiki/Kleinandelfingen	it	Kleinandelfingen	article/to_check
1427	File:ETH-BIB-Altenalptürme, Öhrli, Säntis, Tödi v. N. O. aus 2400 m-Inlandflüge-LBS MH01-003648.tif	wikipedia	//als.wikipedia.org/wiki/850	als	850	article/to_check
1459	File:ETH-BIB-Alter Krater (Zukwala), Abessinien aus 6000 m Höhe-Abessinienflug 1934-LBS MH02-22-0193.tif	wikipedia	//de.wikipedia.org/wiki/Zuqualla	de	Zuqualla	article/to_check
1483	File:ETH-BIB-Altikon v. S. W. aus 400 m-Inlandflüge-LBS MH01-004003.tif	wikipedia	//de.wikipedia.org/wiki/Altikon	de	Altikon	article/to_check
1488	File:ETH-BIB-Altishofen-LBS H1-019927.tif	wikipedia	//fr.wikipedia.org/wiki/Utilisateur:Klipe	fr	Utilisateur:Klipe	user_page
1515	File:ETH-BIB-Altorf Kapuziner-Kloster und Bannwald-Dia 247-12530.tif	wikipedia	//de.wikipedia.org/wiki/Benutzer:ETH-Bibliothek	de	Benutzer:ETH-Bibliothek	user_page
1536	File:ETH-BIB-Altstätten aus 100 m-Inlandflüge-LBS MH01-002793.tif	wikipedia	//de.wikipedia.org/wiki/Altst%C3%A4tten	de	Altstätten	article/to_check
1605	File:ETH-BIB-Am Zayandeh Rud (Isfahan)-Persienflug 1924-1925-LBS MH02-02-0154-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%B2%D8%A7%DB%8C%D9%86%D8%AF%D9%87%E2%80%8C%D8%B1%D9%88%D8%AF	fa	زاینده‌رود	article/to_check
1608	File:ETH-BIB-Amalienbad, Fassade, Wien-Dia 247-02393.tif	wikipedia	//de.wikipedia.org/wiki/Amalienbad	de	Amalienbad	article/to_check
1618	File:ETH-BIB-Amden mit Gulmen v. S. 500 m-Inlandflüge-LBS MH01-003671.tif	wikipedia	//de.wikipedia.org/wiki/Amden	de	Amden	article/to_check
1705	File:ETH-BIB-Amselflue, Valbellahorn, Aroser Rothorn, Bündneroberalp v. O. aus 4000 m-Inlandflüge-LBS MH01-001539.tif	wikipedia	//de.wikipedia.org/wiki/Alteingrat	de	Alteingrat	article/to_check
1725	File:ETH-BIB-Amsterdam-Weitere-LBS MH02-45-0006.tif	wikipedia	//nl.wikipedia.org/wiki/Veebrug	nl	Veebrug	article/to_check
1725	File:ETH-BIB-Amsterdam-Weitere-LBS MH02-45-0006.tif	wikipedia	//nl.wikipedia.org/wiki/Brug_332	nl	Brug 332	article/to_check
1729	File:ETH-BIB-Amstutz, Eduard (1903-1985)-Portrait-Portr 12021-075-AL.tif	wikipedia	//de.wikipedia.org/wiki/Eduard_Amstutz	de	Eduard Amstutz	article/to_check
1731	File:ETH-BIB-An den Ufern des Tigris (Bagdad)-Persienflug 1924-1925-LBS MH02-02-0040-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AF%D8%AC%D9%84%D9%87	fa	دجله	article/to_check
1731	File:ETH-BIB-An den Ufern des Tigris (Bagdad)-Persienflug 1924-1925-LBS MH02-02-0040-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE_%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF	fa	تاریخ بغداد	article/to_check
1732	File:ETH-BIB-An den Ufern des Tigris (Bagdad)-Persienflug 1924-1925-LBS MH02-02-0041-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AF%D8%AC%D9%84%D9%87	fa	دجله	article/to_check
1732	File:ETH-BIB-An den Ufern des Tigris (Bagdad)-Persienflug 1924-1925-LBS MH02-02-0041-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE_%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF	fa	تاریخ بغداد	article/to_check
1849	File:ETH-BIB-Andreae, Charles (1874-1964)-Portrait-Portr 00003.tif	wikipedia	//de.wikipedia.org/wiki/Benutzer:ETH-Bibliothek	de	Benutzer:ETH-Bibliothek	user_page
1851	File:ETH-BIB-Andwil-LBS H1-017603.tif	wikipedia	//it.wikipedia.org/wiki/Andwil_(Birwinken)	it	Andwil (Birwinken)	article/to_check
1864	File:ETH-BIB-Anlage mit Flugzeugschuppen an der Küste Westafrikas-Tschadseeflug 1930-31-LBS MH02-08-1004.tif	wikipedia	//ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AA%D8%AE%D8%AF%D9%85:ElWaliElAlaoui/%D9%85%D9%84%D8%B9%D8%A8_19	ar	مستخدم:ElWaliElAlaoui/ملعب 19	user_page
1892	File:ETH-BIB-Appenzell, Gonten, Jakobsbad-Inlandflüge-LBS MH03-0054.tif	wikipedia	//de.wikipedia.org/wiki/Gonten	de	Gonten	article/to_check
1892	File:ETH-BIB-Appenzell, Gonten, Jakobsbad-Inlandflüge-LBS MH03-0054.tif	wikipedia	//de.wikipedia.org/wiki/Jakobsbad	de	Jakobsbad	article/to_check
1906	File:ETH-BIB-Appenzell, Übersicht aus 400 m-Inlandflüge-LBS MH01-002804.tif	wikipedia	//de.wikipedia.org/wiki/Appenzell_(Ort)	de	Appenzell (Ort)	article/to_check
1921	File:ETH-BIB-Apples-LBS H1-011872.tif	wikipedia	//it.wikipedia.org/wiki/Apples	it	Apples	article/to_check
1944	File:ETH-BIB-Araber-Familie im Jardin d'essai, Alger-Dia 247-08075.tif	wikipedia	//de.wikipedia.org/wiki/Benutzer:ETH-Bibliothek	de	Benutzer:ETH-Bibliothek	user_page
1948	File:ETH-BIB-Araberscheich mit Kamelkarawane-Persienflug 1924-1925-LBS MH02-02-0044-AL-FL.tif	wikipedia	//de.wikipedia.org/wiki/Benutzer:ETH-Bibliothek	de	Benutzer:ETH-Bibliothek	user_page
1948	File:ETH-BIB-Araberscheich mit Kamelkarawane-Persienflug 1924-1925-LBS MH02-02-0044-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE_%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF	fa	تاریخ بغداد	article/to_check
1949	File:ETH-BIB-Arabertypen (Notlandung bei Kharaba, Aleppo)-Persienflug 1924-1925-LBS MH02-02-0225-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AD%D9%84%D8%A8	fa	حلب	article/to_check
1950	File:ETH-BIB-Arabertypen Bagdad-Persienflug 1924-1925-LBS MH02-02-0046-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE_%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF	fa	تاریخ بغداد	article/to_check
1982	File:ETH-BIB-Arbaz bei Sierre-LBS H1-019048.tif	wikipedia	//it.wikipedia.org/wiki/Arbaz	it	Arbaz	article/to_check
2064	File:ETH-BIB-Ardon-LBS H1-019115.tif	wikipedia	//it.wikipedia.org/wiki/Ardon_(Svizzera)	it	Ardon (Svizzera)	article/to_check
2095	File:ETH-BIB-Arisdorf-LBS H1-016778.tif	wikipedia	//als.wikipedia.org/wiki/1154	als	1154	article/to_check
2122	File:ETH-BIB-Armenierfriedhof in -Neu- Julfa oberhalb Isfahan-Persienflug 1924-1925-LBS MH02-02-0229-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D9%86%D9%88_%D8%AC%D9%84%D9%81%D8%A7	fa	نو جلفا	article/to_check
2134	File:ETH-BIB-Arnigrat, Melchtal, Kesselfluh v. N. aus 1800 m-Inlandflüge-LBS MH01-004922.tif	wikipedia	//de.wikipedia.org/wiki/Melchtal	de	Melchtal	article/to_check
2244	File:ETH-BIB-Arosio, Malcantone-LBS H1-010687.tif	wikipedia	//de.wikipedia.org/wiki/Arosio_TI	de	Arosio TI	article/to_check
2254	File:ETH-BIB-Arrucas, Kirche von Südwest, Gran Canaria-Dia 247-07396.tif	wikipedia	//de.wikipedia.org/wiki/Wikipedia:Kurier/Ausgabe_5_2018	de	Wikipedia:Kurier/Ausgabe 5 2018	wikipedia_page
2254	File:ETH-BIB-Arrucas, Kirche von Südwest, Gran Canaria-Dia 247-07396.tif	wikipedia	//de.wikipedia.org/wiki/Benutzer:ETH-Bibliothek	de	Benutzer:ETH-Bibliothek	user_page
2256	File:ETH-BIB-Arth am Zugersee aus 600 m-Inlandflüge-LBS MH01-001783.tif	wikipedia	//de.wikipedia.org/wiki/Arth_SZ	de	Arth SZ	article/to_check
2268	File:ETH-BIB-Arth-Goldau v. S. O. aus 1000 m-Inlandflüge-LBS MH01-001778.tif	wikipedia	//de.wikipedia.org/wiki/Goldau	de	Goldau	article/to_check
2278	File:ETH-BIB-Arthropitys bistriata (Calamariaceae), Chemnitz (Sammlung Zacharias, Dresden)-Dia 247-01767.tif	wikipedia	//en.wikipedia.org/wiki/Arthropitys	en	Arthropitys	article/to_check
2294	File:ETH-BIB-Arzier-LBS H1-025140.tif	wikipedia	//it.wikipedia.org/wiki/Arzier-Le_Muids	it	Arzier-Le Muids	article/to_check
2322	File:ETH-BIB-Athen, Dionysos-Theater, vom Pantheon gesehen-Dia 247-08751.tif	wikipedia	//fr.wikipedia.org/wiki/Wikip%C3%A9dia:RAW/2018-06-01	fr	Wikipédia:RAW/2018-06-01	wikipedia_page
2381	File:ETH-BIB-Atlas- Viehmarkt-Tschadseeflug 1930-31-LBS MH02-08-0466.tif	wikipedia	//fr.wikipedia.org/wiki/Atlas_(massif)	fr	Atlas (massif)	article/to_check
2429	File:ETH-BIB-Au-LBS H1-009594.tif	wikipedia	//it.wikipedia.org/wiki/Au_(Svizzera)	it	Au (Svizzera)	article/to_check
2429	File:ETH-BIB-Au-LBS H1-009594.tif	wikipedia	//de.wikipedia.org/wiki/Au_SG	de	Au SG	article/to_check
2471	File:ETH-BIB-Auf dem Flugplatz von Marrakech begrüsst und kein Geringerer als Commandant Pelletier d'Oisy, einer der erfolgreichsten Distanzflieger Frankreichs-Tschadseeflug 1930-31-LBS MH02-08-0296.tif	wikipedia	//it.wikipedia.org/wiki/Georges_Pelletier-Doisy	it	Georges Pelletier-Doisy	article/to_check
2476	File:ETH-BIB-Auf dem Markt von Fès-Nordafrikaflug 1932-LBS MH02-13-0397.tif	wikipedia	//fr.wikipedia.org/wiki/F%C3%A8s	fr	Fès	article/to_check
2479	File:ETH-BIB-Auf dem Markt von Fès-Nordafrikaflug 1932-LBS MH02-13-0400.tif	wikipedia	//fr.wikipedia.org/wiki/F%C3%A8s	fr	Fès	article/to_check
2480	File:ETH-BIB-Auf dem Markt von Fès-Nordafrikaflug 1932-LBS MH02-13-0406.tif	wikipedia	//fr.wikipedia.org/wiki/F%C3%A8s	fr	Fès	article/to_check
2486	File:ETH-BIB-Auf dem Markt von Fès-Nordafrikaflug 1932-LBS MH02-13-0414.tif	wikipedia	//fr.wikipedia.org/wiki/F%C3%A8s	fr	Fès	article/to_check
2496	File:ETH-BIB-Auf einer Terrasse bei Fès-Nordafrikaflug 1932-LBS MH02-13-0424.tif	wikipedia	//fr.wikipedia.org/wiki/F%C3%A8s	fr	Fès	article/to_check
2535	File:ETH-BIB-Augst, Elektrizitätswerk Augst, Kaiseraugst aus 200 m-Inlandflüge-LBS MH01-004435.tif	wikipedia	//fr.wikipedia.org/wiki/Centrale_%C3%A9lectrique_d%27Augst-Wyhlen	fr	Centrale électrique d'Augst-Wyhlen	article/to_check
2598	File:ETH-BIB-Aussenquartiere von Aleppo-Persienflug 1924-1925-LBS MH02-02-0024-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AD%D9%84%D8%A8	fa	حلب	article/to_check
2606	File:ETH-BIB-Aussenquartiere von Teheran-Persienflug 1924-1925-LBS MH02-02-0101-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE_%D8%AA%D9%87%D8%B1%D8%A7%D9%86	fa	تاریخ تهران	article/to_check
2620	File:ETH-BIB-Ausstellung von Kanonen in einem Garten in Fès-Nordafrikaflug 1932-LBS MH02-13-0350.tif	wikipedia	//fr.wikipedia.org/wiki/F%C3%A8s	fr	Fès	article/to_check
2711	File:ETH-BIB-Axalphorn, Oltschiburg, Schwarzhorn v. W. aus 3000 m-Inlandflüge-LBS MH01-005731.tif	wikipedia	//de.wikipedia.org/wiki/Axalphorn	de	Axalphorn	article/to_check
2740	File:ETH-BIB-Ayer von Süd - Ost-Dia 247-03227.tif	wikipedia	//de.wikipedia.org/wiki/Benutzer:ETH-Bibliothek	de	Benutzer:ETH-Bibliothek	user_page
2783	File:ETH-BIB-Bachtel-Kulm aus 100 m-Inlandflüge-LBS MH01-003716.tif	wikipedia	//de.wikipedia.org/wiki/Bachtel	de	Bachtel	article/to_check
2816	File:ETH-BIB-Bad Ragaz aus 300 m-Inlandflüge-LBS MH01-002816.tif	wikipedia	//de.wikipedia.org/wiki/Bad_Ragaz	de	Bad Ragaz	article/to_check
2856	File:ETH-BIB-Bad Weissenburg i-S-Dia 247-12691.tif	wikipedia	//de.wikipedia.org/wiki/Weissenburgbad	de	Weissenburgbad	article/to_check
2858	File:ETH-BIB-Bad Zurzach-LBS H1-012872.tif	wikipedia	//de.wikipedia.org/wiki/Liste_der_Naturdenkmale_in_K%C3%BCssaberg	de	Liste der Naturdenkmale in Küssaberg	article/to_check
2914	File:ETH-BIB-Baden, Lägeren-LBS H1-023931.tif	wikipedia	//de.wikipedia.org/wiki/L%C3%A4gern	de	Lägern	article/to_check
2964	File:ETH-BIB-Bagdad (Gesamtübersicht) aus 1000 m Höhe-Persienflug 1924-1925-LBS MH02-02-0032-AL-FL.tif	wikipedia	//fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE_%D8%A8%D8%BA%D8%AF%D8%A7%D8%AF	fa	تاریخ بغداد	article/to_check
